10000	19.45382549	6.411775504
20000	18.13962097	3.125116461
30000	2.449583121	6.307495916
40000	5.654678065	2.050788242
50000	5.711001116	4.429421236
60000	6.624686161	4.295530637
70000	6.097216321	5.291280002
80000	6.640331453	4.763636269
90000	5.352202422	2.235012744
100000	3.983760894	3.379451778
110000	2.795856551	2.203718457
120000	1.211415175	1.814057252
130000	2.094772424	1.273916043
140000	1.725474765	1.472475144
150000	0.09653122482	0.7364488456
160000	0.5856035005	0.7491054535
170000	0.5690378974	0.5451176758
180000	0.05063836868	0.2958209745
190000	0.896862465	0.1725250592
200000	1.073736607	0.1368316237
210000	2.181423271	0.06614568178
220000	2.335031591	0.8285723944
230000	2.230399837	0.1243118776
240000	2.384812065	0.47895445
250000	3.533176488	0.4454150326
260000	3.928882024	0.4457061081
270000	4.629042265	0.644870095
280000	1.162244258	0.7740385537
290000	0.5758926297	0.6096009787
300000	1.042446023	0.7773794232
310000	0.2555383108	0.9753293953
320000	0.2570523713	0.873292113
330000	1.054962257	0.8498531762
340000	0.8340875478	0.4571961564
350000	1.398264661	0.458320091
360000	1.889377823	0.6104460019
370000	2.445279004	0.468942985
380000	2.448216669	0.5003949446
390000	2.152539655	0.5608762595
400000	2.416102649	0.4636852692
410000	2.45616986	0.6810056779
420000	2.994978448	0.8056104802
430000	0.9272598385	0.01764178063
440000	1.232094954	0.3436385418
450000	1.264713017	0.2613684002
460000	1.026541792	0.1900753878
470000	0.9023636195	0.2702682656
480000	1.385703275	0.3239396799
490000	4.079247809	0.4397290225
500000	4.344540872	0.5809170227
510000	4.901292388	0.6628746556
520000	4.923946204	0.7530065491
530000	2.996159225	0.2648624205
540000	3.196628876	0.4428183343
550000	3.16451652	0.2496391901
560000	3.227422784	0.5284825678
570000	3.406696655	1.427024496
580000	3.029505989	1.389987873
590000	2.671465633	1.223319949
600000	2.494329108	1.412825415
610000	2.372244536	1.36177085
620000	2.575079002	1.085774794
630000	1.478084998	0.8005628144
640000	1.702520435	0.7943157445
650000	1.648544178	0.6304669504
660000	1.658784733	0.6334098221
670000	1.590259628	0.6859802342
680000	0.9776561085	1.484982521
690000	0.9733346468	1.531855132
700000	1.167608358	1.652012649
710000	1.419872163	1.433390546
720000	1.01021627	1.71428891
730000	0.827616425	1.796874569
740000	0.7666571315	1.611642755
750000	0.6372325117	1.476258591
760000	2.111974192	1.182299527
770000	2.378061787	1.195749477
780000	2.464024929	1.274540917
790000	2.196089785	1.329286445
800000	0.7311047149	2.62084088
810000	0.6377544734	2.420090997
820000	0.8168485462	2.397858364
830000	0.8468610249	2.664264055
840000	2.382531871	0.5593102024
850000	2.532043013	0.5814778989
860000	2.664978768	0.7178582086
870000	2.61358894	0.7074956928
880000	1.581980573	1.423559737
890000	1.788613488	1.419773925
900000	1.631855867	1.467667538
910000	1.453786083	1.491462922
920000	2.189586032	1.865005827
930000	2.165273292	1.728166873
940000	2.293270464	1.766488127
950000	2.383000505	1.776742704
960000	0.5877933894	0.6515389236
970000	0.6831167656	0.478734115
980000	0.8339672675	0.4756633813
990000	0.8452295556	0.5179368408
