10000	3.797331542	1.0880131
20000	3.150843685	0.96346952
30000	1.292477619	1.512796001
40000	0.6110699605	0.60440046
50000	0.8050163176	1.124274746
60000	0.9445756011	1.16732148
70000	0.9738947783	1.389337405
80000	0.6187662445	1.286386348
90000	0.6709299473	0.7942796818
100000	0.5587352292	1.065161882
110000	0.4557449559	0.8078276669
120000	0.2262557598	0.6832223
130000	0.5388432951	0.5990084546
140000	0.6264625285	0.6400928943
150000	0.5176883811	0.4971441021
160000	0.5148664103	0.500365669
170000	0.5667031468	0.4479988042
180000	0.3459757334	0.412530643
190000	0.4563341451	0.3979072297
200000	0.5033219843	0.4028678644
210000	0.7070902658	0.3749755152
220000	0.7440057753	0.2215745669
230000	0.6893712848	0.3913108715
240000	0.7444722167	0.4697312526
250000	0.9700246469	0.4610235285
260000	0.9508905008	0.4559557652
270000	0.7142571758	0.5427980987
280000	0.8001786534	0.5487866547
290000	0.7166948238	0.5270139484
300000	0.7270273063	0.5721484431
310000	0.6671783536	0.6170650037
320000	0.4629164932	0.5877463868
330000	0.5527647786	0.5967054485
340000	0.53229623	0.510251971
350000	0.6871532253	0.5062357689
360000	0.8761641876	0.2199654566
370000	0.2911541548	0.2400487327
380000	0.359117926	0.2203580237
390000	0.3399239545	0.213424423
400000	0.420202117	0.2445357751
410000	0.4139700041	0.1994819826
420000	0.5077198609	0.4003587013
430000	0.4338764448	0.3823054462
440000	0.3801814401	0.4569384807
450000	0.4095983479	0.448381885
460000	0.4698598799	0.4388624815
470000	0.5249370798	0.4583539341
480000	0.3342902591	0.4533551435
490000	0.3278766891	0.4850662568
500000	0.3795957177	0.5130711923
510000	0.4111776455	0.5327381581
520000	0.9532585882	0.400183336
530000	0.8442818874	0.3965754854
540000	0.8009116328	0.4370063585
550000	0.8509141568	0.409257343
560000	0.8551521106	0.4697730665
570000	0.7209782971	0.6489877073
580000	0.727310388	0.6436707497
590000	0.7010773498	0.6149813434
600000	0.6870066294	0.6492075095
610000	0.6441261312	0.6338287313
620000	0.2858398941	0.2165735009
630000	0.3161679032	0.2154078964
640000	0.3099528485	0.2101114885
650000	0.2452004589	0.2429657771
660000	0.2131953991	0.2440495742
670000	0.4642662147	0.7585399359
680000	0.435413596	0.7150055215
690000	0.3859815382	0.7236525779
700000	0.432955959	0.7561665735
710000	0.4413181187	0.7472608935
720000	0.3767608694	0.7245609714
730000	0.3949414368	0.7485925758
740000	0.4467438964	0.7118391567
750000	0.4889555875	0.7106509429
760000	0.1269631696	0.6911563175
770000	0.1079828602	0.6911165421
780000	0.1123807367	0.7081447005
790000	0.5777518702	0.9080746318
800000	0.5194841807	0.9428803769
810000	0.5394280081	0.8993724478
820000	0.5904213936	0.9011029987
830000	0.1913835558	0.2434970223
840000	0.1944744329	0.2568658297
850000	0.2395052397	0.2486838845
860000	0.2684542172	0.2257368205
870000	0.3108917865	0.1254084107
880000	0.1080128509	0.1304293036
890000	0.08028578889	0.1326350467
900000	0.1003787591	0.1192296967
910000	0.1220599147	0.1070612286
920000	0.8084963765	0.7079914052
930000	0.8267314243	0.6749140509
940000	0.8504735185	0.683077531
950000	0.8665865897	0.6835642123
960000	0.06463379556	0.2884391743
970000	0.0682042366	0.3276602981
980000	0.04217321161	0.3261650715
990000	0.07761641607	0.645437245
