-2	-2	3
-2	-1.91836734694	3
-2	-1.83673469388	3
-2	-1.75510204082	3
-2	-1.67346938776	3
-2	-1.59183673469	3
-2	-1.51020408163	3
-2	-1.42857142857	3
-2	-1.34693877551	3
-2	-1.26530612245	3
-2	-1.18367346939	3
-2	-1.10204081633	3
-2	-1.02040816327	3
-2	-0.938775510204	3
-2	-0.857142857143	3
-2	-0.775510204082	3
-2	-0.69387755102	3
-2	-0.612244897959	3
-2	-0.530612244898	3
-2	-0.448979591837	3
-2	-0.367346938776	3
-2	-0.285714285714	3
-2	-0.204081632653	2
-2	-0.122448979592	2
-2	-0.0408163265306	1
-2	0.0408163265306	1
-2	0.122448979592	3
-2	0.204081632653	3
-2	0.285714285714	2
-2	0.367346938776	2
-2	0.448979591837	2
-2	0.530612244898	2
-2	0.612244897959	2
-2	0.69387755102	2
-2	0.775510204082	2
-2	0.857142857143	2
-2	0.938775510204	2
-2	1.02040816327	2
-2	1.10204081633	2
-2	1.18367346939	2
-2	1.26530612245	2
-2	1.34693877551	2
-2	1.42857142857	2
-2	1.51020408163	2
-2	1.59183673469	2
-2	1.67346938776	2
-2	1.75510204082	2
-2	1.83673469388	2
-2	1.91836734694	2
-2	2	2
-1.91836734694	-2	3
-1.91836734694	-1.91836734694	3
-1.91836734694	-1.83673469388	3
-1.91836734694	-1.75510204082	3
-1.91836734694	-1.67346938776	3
-1.91836734694	-1.59183673469	3
-1.91836734694	-1.51020408163	3
-1.91836734694	-1.42857142857	3
-1.91836734694	-1.34693877551	3
-1.91836734694	-1.26530612245	3
-1.91836734694	-1.18367346939	3
-1.91836734694	-1.10204081633	3
-1.91836734694	-1.02040816327	3
-1.91836734694	-0.938775510204	3
-1.91836734694	-0.857142857143	3
-1.91836734694	-0.775510204082	3
-1.91836734694	-0.69387755102	3
-1.91836734694	-0.612244897959	3
-1.91836734694	-0.530612244898	3
-1.91836734694	-0.448979591837	3
-1.91836734694	-0.367346938776	3
-1.91836734694	-0.285714285714	1
-1.91836734694	-0.204081632653	3
-1.91836734694	-0.122448979592	1
-1.91836734694	-0.0408163265306	1
-1.91836734694	0.0408163265306	1
-1.91836734694	0.122448979592	1
-1.91836734694	0.204081632653	2
-1.91836734694	0.285714285714	1
-1.91836734694	0.367346938776	2
-1.91836734694	0.448979591837	2
-1.91836734694	0.530612244898	2
-1.91836734694	0.612244897959	2
-1.91836734694	0.69387755102	2
-1.91836734694	0.775510204082	2
-1.91836734694	0.857142857143	2
-1.91836734694	0.938775510204	2
-1.91836734694	1.02040816327	2
-1.91836734694	1.10204081633	2
-1.91836734694	1.18367346939	2
-1.91836734694	1.26530612245	2
-1.91836734694	1.34693877551	2
-1.91836734694	1.42857142857	2
