0	0
1	0
2	1.1102230246251565404236316680908203125e-16
3	5.5511151231257827021181583404541015625e-17
4	2.220446049250313080847263336181640625e-16
5	2.3592239273284576484002172946929931640625e-16
6	4.64905891561784301302395761013031005859375e-16
7	6.86950496486815609387122094631195068359375e-16
8	1.1553258350005535248783417046070098876953125e-15
9	1.83707216105943871298222802579402923583984375e-15
10	2.9941327195359690449549816548824310302734375e-15
11	4.829470157119430950842797756195068359375e-15
12	7.82533760013137680289219133555889129638671875e-15
13	1.265459091681631065284818760119378566741943359375e-14
14	2.04805790382511787584007834084331989288330078125e-14
15	3.313495311463299231036216951906681060791015625e-14
16	5.3615640573101419619206353672780096530914306640625e-14
17	8.67504852675171633791251224465668201446533203125e-14
18	1.40366125840618582998331476119346916675567626953125e-13
19	2.271165568980271221022348981932736933231353759765625e-13
20	3.6748270984370001723817722449894063174724578857421875e-13
21	5.94599253189199983271606697599054314196109771728515625e-13
22	9.6208197319729536756138799091786495409905910491943359375e-13
23	1.5566812229983635618157933322436292655766010284423828125e-12
24	2.518763197889724823885782001298139221034944057464599609375e-12
25	4.0754444183469895439386743163368009845726191997528076171875e-12
26	6.59420761750726378870590682623742395662702620029449462890625e-12
27	1.06696520354307368590174309730400636908598244190216064453125e-11
28	1.7263859653361517121350487968811648897826671600341796875e-11
29	2.7933511688580495743554343857084631963516585528850555419921875e-11
30	4.51973713421537711017184069106633614865131676197052001953125e-11
31	7.313088303057544816766256945417268298115232028067111968994140625e-11
32	1.18328254372755689048982673250431929545811726711690425872802734375e-10
33	1.91459137403278197657441848933412842370671569369733333587646484375e-10
34	3.097873917760735913758270675122385995337026542983949184417724609375e-10
35	5.0124652917933193669856764378145452809576454455964267253875732421875e-10
36	8.110339209554121455192951355150920988990037585608661174774169921875e-10
37	1.312280450134737464772962355075147655725231743417680263519287109375e-09
38	2.1233143710901496102922574905902397546242355019785463809967041015625e-09
39	3.43559482122488459352338218658236279612339103550766594707965850830078125e-09
40	5.5589091923150366853574773362556271649737027473747730255126953125e-09
41	8.994504013539920451700246969810315089688401712919585406780242919921875e-09
42	1.4553413205854957137057724306065942254662104460294358432292938232421875e-08
43	2.354791721939487758875797127587625734435050617321394383907318115234375e-08
44	3.810133042524983803453814579405289908464737891335971653461456298828125e-08
45	6.1649247644644715623296117069929156428997885086573660373687744140625e-08
46	9.9750578069894547040389362439760656542375727440230548381805419921875e-08
47	1.613998257145392626636854795096898129713736125268042087554931640625e-07
48	2.611504037844338361738544436463360653988274862058460712432861328125e-07
49	4.22550229498973098837539923156025878370201098732650279998779296875e-07
50	6.837006332834069350113943668023619437690285849384963512420654296875e-07
51	1.10625086278237992796981588317084543859891709871590137481689453125e-06
52	1.78995149606578696886032865676074976590825826860964298248291015625e-06
53	2.8962023588481668968301445399315952045071753673255443572998046875e-06
54	4.6861538549139534421739995695421754362541832961142063140869140625e-06
55	7.58235621376212033900414410947377064076135866343975067138671875e-06
56	1.2268510068676074628211090933316285145338042639195919036865234375e-05
57	1.985086628243819327314934053418937764945439994335174560546875e-05
58	3.21193763511142695954263259761063409314374439418315887451171875e-05
59	5.19702426335524628685756665102957185808918438851833343505859375e-05
60	8.4089618984666732464001992486402059512329287827014923095703125e-05
61	0.00013605986161821918855631408096229506554664112627506256103515625
62	0.000220149480602885934572843229517502550152130424976348876953125
63	0.0003562093422211051502342116226174084658850915729999542236328125
64	0.000576358822823991030596946227859689315664581954479217529296875
65	0.00093256816504509623504126647475231948192231357097625732421875
66	0.0015089269878690871572179954540615653968416154384613037109375
67	0.0024414951529141836090996964259147716802544891834259033203125
68	0.00395042214078327076631769187997633707709610462188720703125
69	0.00639191729369745394173651931168933515436947345733642578125
70	0.0103423394344807247080542111916656722314655780792236328125
71	0.016734256728178180384514206480162101797759532928466796875
72	0.0270765961626589050925684176718277740292251110076904296875
73	0.04381085289083708200763567219837568700313568115234375
74	0.07088744905349599056965104182381764985620975494384765625
75	0.11469830194433307257728671402219333685934543609619140625
76	0.1855857509978290631469377558460109867155551910400390625
77	0.300284052942162149602012277682661078870296478271484375
78	0.485869803939991184993374417899758554995059967041015625
79	0.7861538568821533345953866955824196338653564453125
80	1.2720236608221444640776098822243511676788330078125
