0	1
1	0.6180339825695549607208374720546117941921693272888660430908203125
2	0.3819660174304450392791625279453882058078306727111339569091796875
3	0.236067965139109921441674944109223588384338654577732086181640625
4	0.1458980522913351178374875838361646174234920181334018707275390625
5	0.0901699128477748036041873602730589709608466364443302154541015625
6	0.0557281394435603142333002235631056464626453816890716552734375
7	0.0344417734042144893708871367099533244982012547552585601806640625
8	0.0212863660393458248624130868531523219644441269338130950927734375
9	0.013155407364868664508474049856801002533757127821445465087890625
10	0.0081309586744771603539390369963513194306869991123676300048828125
11	0.0050244486903915041545350128604496831030701287090778350830078125
12	0.003106509984085656199404024135901636327616870403289794921875
13	0.0019179387063058479551309887245480467754532583057880401611328125
14	0.0011885712777798082442730354113535895521636120975017547607421875
15	0.000729367428526039710857953313194457223289646208286285400390625
16	0.0004592038492537685334150820981591323288739658892154693603515625
17	0.0002701635792722711774428712150353248944156803190708160400390625
18	0.0001890402699814973559722108831238074344582855701446533203125
19	8.11233092907738214706603319115174599573947489261627197265625e-05
20	0.0001079169606907235345015505512122899745008908212184906005859375
21	-2.6793651399949713030890219300772514543496072292327880859375e-05
22	0.0001347106120906732475324407705130624890443868935108184814453125
23	-0.0001615042634906229605633309898138350035878829658031463623046875
24	0.00029621487558129620809577176032689749263226985931396484375
25	-0.0004577191390719191686591027501407324962201528251171112060546875
26	0.0007539340146532153767548745104676299888524226844310760498046875
27	-0.001211653153725134545413977260608362485072575509548187255859375
28	0.0019655871683783499221688517710759924739249981939792633056640625
29	-0.0031772403221034844675828290316843549589975737035274505615234375
30	0.0051428274904818343897516808027603474329225718975067138671875
31	-0.0083200678125853188573345098344447023919201456010341644287109375
32	0.0134628953030671532470861906372050498248427174985408782958984375
33	-0.021782963115652472104420700471649752216762863099575042724609375
34	0.0352458584187196253515068911088548020416055805981159210205078125
35	-0.0570288215343720974559275915805045542583684436976909637451171875
36	0.092274679953091722807434482689359356299974024295806884765625
37	-0.1493035014874638202633620742698639105583424679934978485107421875
38	0.2415781814405555430707965569592232668583164922893047332763671875
39	-0.390881682928019363334158631229087177416658960282802581787109375
40	0.6324598643685749064049551881883104442749754525721073150634765625
41	-1.023341547296594269793323928041672843392007052898406982421875
42	1.6558014116651691761440690076057080659666098654270172119140625
43	-2.6791429589617634459373929356473809093586169183254241943359375
44	4.33494437062693262208146194325308897532522678375244140625
45	-7.0140873295886960680188548789004698846838437020778656005859375
46	11.34903170021562869053399769114776063361205160617828369140625
47	-18.3631190298043247589865334390424322918988764286041259765625
48	29.71215073001995344952053113019019292551092803478240966796875
49	-48.07526975982427820677234109325581812299787998199462890625
50	77.7874204898442316580275956994228181429207324981689453125
51	-125.86269024966850986479993679267863626591861248016357421875
52	203.65011073951274152282753249210145440883934497833251953125
53	-329.51280098918125138762746928478009067475795745849609375
54	533.162911728693992896577213969067088328301906585693359375
55	-862.675712717875244284204683253847179003059864044189453125
56	1395.8386244465692371807818972229142673313617706298828125
57	-2258.51433716444448140947542924550361931324005126953125
58	3654.3529616110137185902573264684178866446018218994140625
59	-5912.86729877545819977768815078889019787311553955078125
60	9567.22026038647191814590087233227677643299102783203125
61	-15480.0875591619301179235890231211669743061065673828125
62	25047.3078195484020369576683151535689830780029296875
63	-40527.395378710332153104900498874485492706298828125
64	65574.7031982587341900625688140280544757843017578125
65	-106102.0985769690663431674693129025399684906005859375
66	171676.80177522780053323003812693059444427490234375
67	-277778.90035219686689060836215503513813018798828125
68	449455.702127424667423838400281965732574462890625
69	-727234.60247962153431444676243700087070465087890625
70	1176690.304607046201681441743858158588409423828125
71	-1903924.907086667735939045087434351444244384765625
72	3080615.21169371393762048683129251003265380859375
73	-4984540.118780381673786905594170093536376953125
74	8065155.33047409561140739242546260356903076171875
75	-13049695.449254477285649045370519161224365234375
76	21114850.779728572897511185146868228912353515625
77	-34164546.22898305018316023051738739013671875
78	55279397.0087116230788524262607097625732421875
79	-89443943.2376946732620126567780971527099609375
80	144723340.246406296340865083038806915283203125
81	-234167283.48410096959560178220272064208984375
82	378890623.7305072659510187804698944091796875
83	-613057907.21460823551751673221588134765625
84	991948530.9451155014685355126857757568359375
85	-1605006438.15972373704425990581512451171875
86	2596954969.10483923857100307941436767578125
87	-4201961407.2645629756152629852294921875
88	6798916376.369402213953435420989990234375
89	-11000877783.633965189568698406219482421875
90	17799794160.00336740352213382720947265625
91	-28800671943.6373325921595096588134765625
92	46600466103.64069999754428863525390625
93	-75401138047.27803258597850799560546875
94	122001604150.918732583522796630859375
95	-197402742198.19676516950130462646484375
96	319404346349.115497767925262451171875
97	-516807088547.312262952327728271484375
98	836211434896.42776072025299072265625
99	-1353018523443.74002361297607421875
100	2189229958340.16778433322906494140625
