70	4.99436687028473328557641402882939893510816364852189508383162319660186767578125e-07
71	8.08105534840713567995075853335644531887094199618104539695195853710174560546875e-07
72	1.307542221869186896552717256218584425397910564470294048078358173370361328125e-06
73	2.1156477567099004645994918978387931869644678073427712661214172840118408203125e-06
74	3.4231899785790873611522091540573776123623783718130653141997754573822021484375e-06
75	5.53883773528898782575170105189617079932684617915583658032119274139404296875e-06
76	8.9620277138680751862835247465387776555356680319164297543466091156005859375e-06
77	1.450086544915706301203522579843494845486251421107226633466780185699462890625e-05
78	2.346289316302513819914593115752675378526959093505865894258022308349609375e-05
79	3.796375861218220121035397634340867456526069645406096242368221282958984375e-05
80	6.14266517752073394094999075009354283505302873891196213662624359130859375e-05
81	9.939041038738954061985388384434410291579098384318058378994464874267578125e-05
82	0.00016081706216259688003597123624570375266529254076885990798473358154296875
83	0.0002602074725499864206492076751896236341821122550754807889461517333984375
84	0.00042102453471258330068517891143532738684740479584434069693088531494140625
85	0.00068123200726256972133438658662495102102951705091982148587703704833984375
86	0.00110225654197515302201956549806027840787692184676416218280792236328125
87	0.00178348854923772274340689164388862320009820905397646129131317138671875
88	0.00288574509121287576542645714194890160797513090074062347412109375
89	0.00466923364045059850883334878583752480807333995471708476543426513671875
90	0.00755497873166347427425980592778642641604847085545770823955535888671875
91	0.0122242123721140727830931547136239512241218108101747930049896240234375
92	0.019779191103777547056929444167783227470636120415292680263519287109375
93	0.03200340347589161983917556593415287835568960872478783130645751953125
94	0.05178259457966916689779907599644470650446237414143979549407958984375
95	0.083785998055560786736974641930597584860151982866227626800537109375
96	0.135568592635229953638161849716059492720887647010385990142822265625
97	0.219354590690790740375136491646657077581039629876613616943359375
98	0.354923183326020693999745814206647764876834116876125335693359375
99	0.57427777401681143437488230585330484245787374675273895263671875
100	0.929200957342832128374628120059952607334707863628864288330078125
101	1.503478731359643562749510425913257449792581610381603240966796875
102	2.432679688702475691124138545973210057127289474010467529296875
103	3.93615842006211925398206918913501795032061636447906494140625
104	6.368838108764594945106207735108228007447905838489532470703125
105	10.304996528826714199088276924243245957768522202968597412109375
106	16.6738346375913091441944846593514739652164280414581298828125
107	26.9788311664180233441501233215831234701909124851226806640625
108	43.652665804009332488344607980934597435407340526580810546875
109	70.6314969704273558359641782544713350944221019744873046875
110	114.284162774436688324308786235405932529829442501068115234375
111	184.915659744864044167211858393784496001899242401123046875
112	299.1998225193007324984595385330976569093763828277587890625
113	484.1154822641647766656713969268821529112756252288818359375
114	783.315304783465509164130935459979809820652008056640625
115	1267.43078704763028585755790800249087624251842498779296875
116	2050.746091831095795132711145924986340105533599853515625
117	3318.176878878726081101291356389992870390415191650390625
118	5368.92297070982187623400250231497921049594879150390625
119	8687.099849588547957779383068555034697055816650390625
120	14056.02282029836983401338557087001390755176544189453125
121	22743.1226698869177909045902197249233722686767578125
122	36799.145490185287624029797370894812047481536865234375
123	59542.268160072205414934387590619735419750213623046875
124	96341.41365025749303896418496151454746723175048828125
125	155883.6818103296984503458588733337819576263427734375
126	252225.0954605871914964154711924493312835693359375
127	408108.7772709168899609721847809851169586181640625
128	660333.8727315040814573876559734344482421875
129	1068442.6500024209714183598407544195652008056640625
130	1728776.5227339250528757474967278540134429931640625
131	2797219.172736346024294107337482273578643798828125
132	4525995.695470271077283541671931743621826171875
133	7323214.8682066171013502753339707851409912109375
134	11849210.5636768881786338170059025287628173828125
135	19172425.43188350527998409233987331390380859375
136	31021635.9955603934577084146440029144287109375
137	50194061.42744389873769250698387622833251953125
138	81215697.423004292199038900434970855712890625
139	131409758.85044819093309342861175537109375
140	212625456.273452483132132329046726226806640625
141	344035215.12390067405067384243011474609375
142	556660671.39735315716825425624847412109375
143	900695886.5212538312189280986785888671875
144	1457356557.91860698838718235492706298828125
145	2358052444.43986081960611045360565185546875
146	3815409002.35846780799329280853271484375
147	6173461446.798328627832233905792236328125
148	9988870449.156796435825526714324951171875
149	16162331895.9551250636577606201171875
150	26151202345.1119215004146099090576171875
151	42313534241.0670465640723705291748046875
152	68464736586.178968064486980438232421875
153	110778270827.2460146248340606689453125
154	179243007413.4249826967716217041015625
155	290021278240.670997321605682373046875
156	469264285654.0959800183773040771484375
157	759285563894.7669773101806640625
158	1228549849548.86295735836029052734375
159	1987835413443.62993466854095458984375
160	3216385262992.4928920269012451171875
161	5204220676436.12282657623291015625
162	8420605939428.615718841552734375
163	13624826615864.73854541778564453125
164	22045432555293.3542633056640625
165	35670259171158.092807769775390625
166	57715691726451.447071075439453125
167	93385950897609.53987884521484375
168	151101642624060.9869537353515625
169	244487593521670.526824951171875
170	395589236145731.5137939453125
171	640076829667402.0406494140625
172	1035666065813133.554443359375
173	1675742895480535.5950927734375
174	2711408961293669.1494140625
175	4387151856774204.74462890625
176	7098560818067873.89404296875
177	11485712674842078.638671875
178	18584273492909952.533203125
179	30069986167752031.171875
180	48654259660661983.703125
181	78724245828414014.875
182	127378505489075998.578125
183	206102751317490013.453125
184	333481256806566012.03125
185	539584008124056025.5
186	873065264930622037.5
187	1412649273054678063
188	2285714537985300100.5
189	3698363811039978163.5
190	5984078349025278264
191	9682442160065256428
192	15666520509090534692
193	25348962669155791120
194	41015483178246325812
195	66364445847402116932
196	107379929025648442744
197	173744374873050559680
198	281124303898699002432
199	454868678771749562112
200	735992982670448564544
