999999	1.08154245026526041328907012939453125e-06
999899	1.08154245026526041328907012939453125e-06
999799	1.08154245026526041328907012939453125e-06
999699	1.08154245026526041328907012939453125e-06
999599	1.08154245026526041328907012939453125e-06
999499	1.08154245026526041328907012939453125e-06
999399	1.08154245026526041328907012939453125e-06
999299	1.08154245026526041328907012939453125e-06
999199	1.08154245026526041328907012939453125e-06
999099	1.08154245026526041328907012939453125e-06
998999	1.08154245026526041328907012939453125e-06
998899	1.08154245026526041328907012939453125e-06
998799	1.08154245026526041328907012939453125e-06
998699	1.08154245026526041328907012939453125e-06
998599	1.08154245026526041328907012939453125e-06
998499	1.08154245026526041328907012939453125e-06
998399	1.08154245026526041328907012939453125e-06
998299	1.08154245026526041328907012939453125e-06
998199	1.08154245026526041328907012939453125e-06
998099	1.08154245026526041328907012939453125e-06
997999	1.08154245026526041328907012939453125e-06
997899	1.08154245026526041328907012939453125e-06
997799	1.08154245026526041328907012939453125e-06
997699	1.08154245026526041328907012939453125e-06
997599	1.08154245026526041328907012939453125e-06
997499	1.08154245026526041328907012939453125e-06
997399	1.08154245026526041328907012939453125e-06
997299	1.08154245026526041328907012939453125e-06
997199	1.08154245026526041328907012939453125e-06
997099	1.08154245026526041328907012939453125e-06
996999	1.08154245026526041328907012939453125e-06
996899	1.08154245026526041328907012939453125e-06
996799	1.08154245026526041328907012939453125e-06
996699	1.08154245026526041328907012939453125e-06
996599	1.08154245026526041328907012939453125e-06
996499	1.08154245026526041328907012939453125e-06
996399	1.08154245026526041328907012939453125e-06
996299	1.08154245026526041328907012939453125e-06
996199	1.08154245026526041328907012939453125e-06
996099	1.08154245026526041328907012939453125e-06
995999	1.08154245026526041328907012939453125e-06
995899	1.08154245026526041328907012939453125e-06
995799	1.08154245026526041328907012939453125e-06
995699	1.08154245026526041328907012939453125e-06
995599	1.08154245026526041328907012939453125e-06
995499	1.08154245026526041328907012939453125e-06
995399	1.08154245026526041328907012939453125e-06
995299	1.08154245026526041328907012939453125e-06
995199	1.08154245026526041328907012939453125e-06
995099	1.08154245026526041328907012939453125e-06
994999	1.08154245026526041328907012939453125e-06
994899	1.08154245026526041328907012939453125e-06
994799	1.08154245026526041328907012939453125e-06
994699	1.08154245026526041328907012939453125e-06
994599	1.08154245026526041328907012939453125e-06
994499	1.08154245026526041328907012939453125e-06
994399	1.08154245026526041328907012939453125e-06
994299	1.08154245026526041328907012939453125e-06
994199	1.08154245026526041328907012939453125e-06
994099	1.08154245026526041328907012939453125e-06
993999	1.08154245026526041328907012939453125e-06
993899	1.08154245026526041328907012939453125e-06
993799	1.08154245026526041328907012939453125e-06
993699	1.08154245026526041328907012939453125e-06
993599	1.08154245026526041328907012939453125e-06
993499	1.08154245026526041328907012939453125e-06
993399	1.08154245026526041328907012939453125e-06
993299	1.08154245026526041328907012939453125e-06
993199	1.08154245026526041328907012939453125e-06
993099	1.08154245026526041328907012939453125e-06
992999	1.08154245026526041328907012939453125e-06
992899	1.08154245026526041328907012939453125e-06
992799	1.08154245026526041328907012939453125e-06
992699	1.08154245026526041328907012939453125e-06
992599	1.08154245026526041328907012939453125e-06
992499	1.08154245026526041328907012939453125e-06
992399	1.08154245026526041328907012939453125e-06
992299	1.08154245026526041328907012939453125e-06
992199	1.08154245026526041328907012939453125e-06
992099	1.08154245026526041328907012939453125e-06
991999	1.08154245026526041328907012939453125e-06
991899	1.08154245026526041328907012939453125e-06
991799	1.08154245026526041328907012939453125e-06
991699	1.08154245026526041328907012939453125e-06
991599	1.08154245026526041328907012939453125e-06
991499	1.08154245026526041328907012939453125e-06
991399	1.08154245026526041328907012939453125e-06
991299	1.08154245026526041328907012939453125e-06
991199	1.08154245026526041328907012939453125e-06
991099	1.08154245026526041328907012939453125e-06
990999	1.08154245026526041328907012939453125e-06
990899	1.08154245026526041328907012939453125e-06
990799	1.08154245026526041328907012939453125e-06
990699	1.08154245026526041328907012939453125e-06
990599	1.08154245026526041328907012939453125e-06
990499	1.08154245026526041328907012939453125e-06
990399	1.08154245026526041328907012939453125e-06
990299	1.08154245026526041328907012939453125e-06
990199	1.08154245026526041328907012939453125e-06
990099	1.08154245026526041328907012939453125e-06
989999	1.08154245026526041328907012939453125e-06
989899	1.08154245026526041328907012939453125e-06
989799	1.08154245026526041328907012939453125e-06
989699	1.08154245026526041328907012939453125e-06
989599	1.08154245026526041328907012939453125e-06
989499	1.08154245026526041328907012939453125e-06
989399	1.08154245026526041328907012939453125e-06
989299	1.08154245026526041328907012939453125e-06
989199	1.08154245026526041328907012939453125e-06
989099	1.08154245026526041328907012939453125e-06
988999	1.08154245026526041328907012939453125e-06
988899	1.08154245026526041328907012939453125e-06
988799	1.08154245026526041328907012939453125e-06
988699	1.08154245026526041328907012939453125e-06
988599	1.08154245026526041328907012939453125e-06
988499	1.08154245026526041328907012939453125e-06
988399	1.08154245026526041328907012939453125e-06
988299	1.08154245026526041328907012939453125e-06
988199	1.08154245026526041328907012939453125e-06
988099	1.08154245026526041328907012939453125e-06
987999	1.08154245026526041328907012939453125e-06
987899	1.08154245026526041328907012939453125e-06
987799	1.08154245026526041328907012939453125e-06
987699	1.08154245026526041328907012939453125e-06
987599	1.08154245026526041328907012939453125e-06
987499	1.08154245026526041328907012939453125e-06
987399	1.08154245026526041328907012939453125e-06
987299	1.08154245026526041328907012939453125e-06
987199	1.08154245026526041328907012939453125e-06
987099	1.08154245026526041328907012939453125e-06
986999	1.08154245026526041328907012939453125e-06
986899	1.08154245026526041328907012939453125e-06
986799	1.08154245026526041328907012939453125e-06
986699	1.08154245026526041328907012939453125e-06
986599	1.08154245026526041328907012939453125e-06
986499	1.08154245026526041328907012939453125e-06
986399	1.08154245026526041328907012939453125e-06
986299	1.08154245026526041328907012939453125e-06
986199	1.08154245026526041328907012939453125e-06
986099	1.08154245026526041328907012939453125e-06
985999	1.08154245026526041328907012939453125e-06
985899	1.08154245026526041328907012939453125e-06
985799	1.08154245026526041328907012939453125e-06
985699	1.08154245026526041328907012939453125e-06
985599	1.08154245026526041328907012939453125e-06
985499	1.08154245026526041328907012939453125e-06
985399	1.08154245026526041328907012939453125e-06
985299	1.08154245026526041328907012939453125e-06
985199	1.08154245026526041328907012939453125e-06
985099	1.08154245026526041328907012939453125e-06
984999	1.08154245026526041328907012939453125e-06
984899	1.08154245026526041328907012939453125e-06
984799	1.08154245026526041328907012939453125e-06
984699	1.08154245026526041328907012939453125e-06
984599	1.08154245026526041328907012939453125e-06
984499	1.08154245026526041328907012939453125e-06
984399	1.08154245026526041328907012939453125e-06
984299	1.08154245026526041328907012939453125e-06
984199	1.08154245026526041328907012939453125e-06
984099	1.08154245026526041328907012939453125e-06
983999	1.08154245026526041328907012939453125e-06
983899	1.08154245026526041328907012939453125e-06
983799	1.08154245026526041328907012939453125e-06
983699	1.08154245026526041328907012939453125e-06
983599	1.08154245026526041328907012939453125e-06
